Previous_qualification_grade,Admission_grade,Age_at_enrollment,Curricular_units_1st_sem_approved,Application_order,Application_mode,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Daytime_evening_attendance,Gender,Displaced,Status
160.0,160.0,27,3,1,44,0,0,1,1,0,0,Graduate
134.0,134.0,22,5,1,10,0,0,1,1,0,1,Graduate
128.0,124.2,18,5,1,1,0,0,1,1,0,1,Dropout
125.0,115.6,20,6,4,17,0,0,1,1,0,1,Graduate
130.0,128.2,34,3,1,43,0,0,1,0,0,0,Dropout
138.0,132.8,18,6,2,17,0,0,1,1,0,1,Graduate
121.0,123.1,20,4,2,17,0,0,1,1,1,1,Graduate
134.0,125.6,20,5,1,1,0,0,1,1,0,1,Graduate
130.0,115.0,25,0,1,39,0,0,1,0,1,0,Dropout
126.0,123.6,18,5,4,1,0,0,1,1,1,1,Dropout
148.0,141.7,18,5,1,1,0,0,0,1,1,0,Dropout
160.0,139.0,18,5,1,17,0,1,1,1,0,1,Dropout
118.0,118.0,19,5,1,17,0,1,1,1,0,0,Graduate
150.0,142.0,19,6,2,17,0,1,1,1,0,1,Dropout
140.0,143.4,21,6,1,44,0,1,1,1,0,0,Graduate
100.0,115.9,29,9,1,42,0,0,1,1,0,0,Enrolled
110.0,105.1,20,6,1,1,0,1,1,1,0,1,Graduate
140.0,138.0,21,11,1,51,1,1,1,0,0,1,Graduate
133.1,114.7,34,2,1,43,0,0,1,0,0,0,Dropout
140.0,130.5,20,6,4,1,0,0,1,1,0,1,Graduate
110.0,134.3,24,0,1,39,0,0,1,0,1,0,Dropout
148.0,137.5,18,7,1,1,0,0,1,1,1,0,Graduate
137.0,125.3,19,7,1,1,0,0,1,1,1,0,Enrolled
120.0,111.3,18,4,1,1,0,1,1,1,1,0,Enrolled
120.0,144.8,28,4,9,39,0,0,1,0,1,0,Enrolled
130.0,152.1,28,2,1,39,0,0,1,0,1,0,Dropout
132.0,126.1,20,4,1,17,0,0,1,1,1,0,Dropout
130.0,136.0,22,8,1,43,0,0,1,1,1,1,Graduate
128.0,124.3,19,7,4,1,0,0,1,1,1,1,Graduate
132.0,129.9,20,6,1,1,0,0,1,1,1,1,Enrolled
133.1,136.1,26,2,2,39,0,0,1,1,1,0,Dropout
120.0,115.1,21,3,2,1,0,0,0,1,1,1,Dropout
145.0,143.6,18,0,2,16,0,0,1,1,1,1,Graduate
127.0,115.8,18,5,1,17,0,0,1,1,1,1,Graduate
135.0,149.0,22,17,2,1,0,0,1,1,1,1,Graduate
133.1,100.0,36,0,1,39,0,0,1,1,1,0,Dropout
125.0,133.4,20,6,1,1,0,1,1,1,1,1,Graduate
127.0,122.8,20,3,5,17,0,0,1,1,1,0,Dropout
133.1,151.2,25,4,1,39,0,0,1,0,1,0,Dropout
150.0,137.0,35,5,1,39,0,0,1,1,1,0,Graduate
133.1,118.0,22,0,1,1,0,0,1,1,1,0,Dropout
150.0,126.4,26,7,1,43,0,0,1,1,1,0,Enrolled
130.0,130.0,20,4,1,44,1,0,0,1,1,0,Dropout
133.1,112.5,50,6,1,43,0,0,1,0,1,0,Dropout
125.0,118.3,20,5,1,1,0,0,1,1,1,0,Dropout
127.0,121.4,20,5,1,1,0,0,1,1,1,0,Enrolled
140.0,140.0,35,5,1,7,0,0,0,1,1,0,Dropout
110.0,109.0,19,6,1,1,0,1,1,1,1,0,Graduate
133.1,110.0,43,0,2,39,0,0,1,1,1,0,Dropout
124.0,119.8,19,7,5,17,0,0,1,1,1,0,Graduate
114.0,130.0,25,6,1,39,0,0,1,1,1,0,Graduate
155.0,167.3,19,0,1,16,0,0,1,1,1,1,Graduate
114.0,111.9,20,6,2,17,0,1,1,1,1,1,Enrolled
133.1,136.0,22,0,1,1,0,0,1,1,1,1,Dropout
125.0,124.0,19,6,1,1,0,1,1,1,1,0,Dropout
120.0,132.9,32,4,1,39,0,0,1,0,1,0,Dropout
100.0,154.0,57,5,1,39,0,0,1,1,1,1,Graduate
133.1,115.0,20,4,1,1,0,0,0,1,1,0,Dropout
120.0,96.0,38,0,1,39,0,0,0,0,1,1,Dropout
120.0,168.2,45,5,1,39,0,0,1,0,1,0,Graduate
110.0,140.0,43,2,1,39,1,0,0,1,1,0,Dropout
144.0,137.4,19,6,4,17,0,0,1,1,1,1,Graduate
133.1,150.0,49,2,1,39,0,0,0,0,1,0,Dropout
133.1,100.5,43,7,1,39,0,0,1,1,1,1,Enrolled
133.1,148.5,34,4,1,39,0,0,1,0,1,0,Dropout
138.0,123.3,18,4,5,17,1,0,1,1,1,1,Enrolled
120.0,138.7,43,5,1,39,0,0,1,0,1,0,Graduate
120.0,117.2,21,3,2,1,0,0,1,1,1,0,Dropout
160.0,114.3,40,3,1,39,0,0,1,0,1,0,Enrolled
134.0,125.3,19,4,1,17,0,1,1,1,1,1,Graduate
133.1,97.0,27,6,1,1,0,0,1,1,1,0,Enrolled
110.0,140.0,43,0,1,42,0,0,1,1,1,0,Dropout
130.0,124.0,31,5,1,43,0,0,1,0,1,0,Graduate
140.0,140.0,26,0,1,44,1,0,1,1,1,1,Enrolled
150.0,127.0,34,5,1,39,0,0,1,0,1,0,Graduate
100.0,110.0,30,12,1,43,0,0,1,1,1,0,Graduate
133.1,170.0,36,6,1,39,0,0,1,1,1,0,Dropout
120.0,120.0,46,0,1,7,1,0,0,0,1,0,Dropout
133.1,130.0,22,3,1,17,0,0,1,1,1,0,Graduate
130.0,130.0,27,0,1,7,0,0,1,1,1,0,Dropout
126.0,122.5,20,5,2,1,0,0,1,1,1,1,Enrolled
130.0,115.7,20,5,1,51,0,0,1,1,1,0,Enrolled
140.0,120.0,31,0,1,42,1,0,0,1,1,0,Dropout
140.0,166.0,20,0,1,1,1,0,1,1,1,1,Enrolled
145.0,132.8,21,2,1,17,0,0,0,1,1,1,Dropout
133.1,100.0,21,4,1,17,0,0,1,1,1,0,Dropout
127.0,121.8,19,5,1,1,0,0,1,1,1,0,Graduate
114.0,109.5,20,5,4,17,0,1,1,1,1,1,Graduate
140.0,138.3,18,6,1,1,0,0,1,1,1,0,Graduate
140.0,131.6,18,6,2,1,0,1,1,1,1,0,Graduate
120.0,125.3,30,4,1,39,1,0,1,1,1,0,Enrolled
133.1,101.5,34,0,1,39,1,0,0,1,1,0,Dropout
115.0,109.1,21,4,1,17,1,0,0,1,1,0,Enrolled
123.9,123.9,20,5,1,44,0,0,1,1,1,0,Dropout
157.0,143.0,18,7,1,1,0,0,1,1,1,0,Graduate
127.0,126.3,21,0,1,1,1,0,1,1,1,1,Dropout
120.0,113.3,26,1,1,42,0,0,1,1,1,0,Dropout
130.0,119.9,20,0,1,17,1,0,1,1,1,1,Dropout
140.0,140.0,25,3,1,44,0,0,1,1,1,0,Dropout
109.0,108.0,19,0,1,17,0,0,1,1,1,0,Enrolled
143.0,100.0,24,3,2,39,0,0,1,1,1,1,Dropout
125.0,132.4,20,4,1,1,0,0,1,1,1,0,Graduate
136.0,137.1,20,0,1,1,0,0,1,1,1,0,Dropout
157.0,138.1,18,6,3,5,0,0,1,1,0,1,Graduate
160.0,130.0,25,7,1,39,0,0,1,1,0,0,Enrolled
116.0,109.7,22,5,1,17,0,0,1,1,0,1,Graduate
113.0,128.2,41,0,1,43,0,0,0,0,0,0,Dropout
130.0,117.8,19,2,2,1,1,1,1,1,0,0,Dropout
150.0,150.0,21,6,1,43,0,0,1,1,0,1,Graduate
110.0,160.0,30,6,1,39,1,0,1,1,0,1,Dropout
101.0,104.5,21,5,5,1,0,1,1,1,0,1,Graduate
110.0,112.8,26,0,2,39,0,1,1,1,0,0,Enrolled
133.1,100.0,21,7,1,15,0,0,1,1,0,0,Graduate
138.0,132.5,18,7,1,1,0,0,1,1,0,1,Graduate
138.0,123.3,19,6,4,1,0,1,1,1,0,1,Graduate
141.0,128.9,18,6,2,1,0,1,1,1,0,1,Graduate
129.0,128.3,19,3,2,17,0,0,1,1,0,1,Enrolled
127.0,100.0,21,4,1,43,0,0,1,1,0,0,Enrolled
133.0,120.1,18,2,2,17,0,1,1,1,0,1,Dropout
100.0,160.0,24,6,1,39,0,1,1,1,0,1,Graduate
138.0,123.0,21,1,1,1,0,0,1,1,0,1,Enrolled
150.0,150.0,23,5,1,44,0,0,1,1,0,1,Graduate
129.0,124.0,18,7,2,17,0,1,1,1,0,1,Graduate
130.0,120.0,26,6,1,39,0,0,0,1,0,0,Enrolled
133.0,120.4,20,4,1,1,0,0,1,1,0,1,Graduate
133.0,131.6,18,6,1,1,0,0,1,1,0,0,Graduate
107.0,104.2,20,6,1,1,0,0,1,1,0,1,Graduate
131.0,122.0,20,7,1,1,0,0,1,1,0,1,Enrolled
118.0,110.7,18,2,2,17,0,0,1,1,0,1,Enrolled
136.0,121.7,22,5,4,1,0,1,1,1,0,1,Graduate
125.0,126.0,20,6,1,1,1,0,1,1,0,1,Graduate
137.0,128.4,19,7,4,17,0,1,1,1,0,1,Graduate
144.0,134.9,18,6,1,1,1,0,1,1,0,1,Dropout
146.0,143.9,18,5,2,17,0,0,1,1,0,0,Graduate
145.0,145.0,19,4,4,1,0,1,1,1,0,1,Graduate
126.0,132.0,19,6,2,1,0,1,1,1,0,1,Graduate
141.0,136.1,24,6,1,17,0,0,1,0,0,0,Graduate
141.0,138.9,21,6,1,1,0,0,1,1,0,0,Graduate
133.1,102.0,20,6,1,1,0,1,1,1,0,1,Graduate
133.1,123.0,28,6,1,39,1,1,0,1,0,0,Dropout
127.0,137.5,21,6,2,1,0,0,1,1,0,1,Graduate
106.0,102.2,20,7,1,1,1,0,1,1,1,1,Enrolled
130.0,105.3,36,0,1,42,0,0,0,1,1,0,Dropout
110.0,130.0,42,0,1,39,0,0,0,0,1,0,Dropout
150.0,122.5,47,4,1,39,0,0,1,0,1,0,Dropout
160.0,112.0,25,0,1,39,0,0,0,1,1,0,Dropout
170.0,110.0,25,6,1,39,0,1,1,1,1,0,Graduate
133.1,149.5,48,0,1,39,0,0,1,0,1,0,Dropout
120.0,141.0,32,10,1,43,0,1,1,0,1,0,Graduate
130.0,130.0,38,10,1,7,0,0,1,0,1,0,Dropout
130.0,130.0,37,15,1,7,0,0,1,1,1,0,Graduate
120.0,104.0,26,1,2,39,0,0,0,1,1,0,Dropout
110.0,110.0,23,0,1,44,0,0,1,1,1,0,Dropout
120.0,120.0,23,0,1,44,0,0,1,1,1,0,Enrolled
130.0,130.0,20,4,1,44,0,0,1,1,1,0,Enrolled
150.0,127.0,26,6,1,39,0,0,1,1,1,1,Dropout
120.0,100.0,45,8,1,43,0,0,1,0,0,0,Enrolled
100.0,111.0,26,3,1,39,0,1,1,0,0,1,Enrolled
133.1,130.0,26,10,1,43,0,0,1,0,0,0,Graduate
130.0,130.1,25,3,1,39,0,0,1,0,0,0,Enrolled
145.0,127.5,18,8,4,16,0,0,1,1,0,1,Graduate
130.0,130.0,27,7,1,7,0,0,1,1,0,1,Graduate
115.0,115.0,24,0,3,17,0,0,0,0,0,0,Dropout
124.0,126.8,20,5,1,17,0,0,1,1,0,1,Graduate
124.0,116.7,18,0,1,1,0,1,1,1,0,1,Dropout
134.0,128.5,18,7,6,17,0,1,1,1,0,1,Graduate
137.0,127.5,18,8,4,1,0,0,1,1,0,1,Graduate
124.0,117.5,19,5,1,1,0,0,1,1,1,1,Enrolled
136.0,148.8,19,8,3,42,0,1,1,1,0,1,Graduate
126.0,120.2,19,5,4,1,0,1,1,1,0,0,Enrolled
142.0,127.3,18,7,4,1,0,0,1,1,0,1,Graduate
141.0,136.1,18,0,2,17,0,1,1,1,0,1,Enrolled
129.0,122.4,19,4,2,43,0,0,1,1,0,1,Enrolled
130.0,130.0,23,17,0,7,0,0,1,1,0,1,Graduate
136.0,121.7,21,5,2,1,0,1,1,1,0,1,Graduate
137.0,122.7,18,7,3,1,0,1,1,1,0,1,Graduate
125.0,129.2,20,3,1,1,1,0,0,1,0,1,Dropout
119.0,105.0,23,3,1,43,0,0,1,1,0,1,Enrolled
132.0,129.9,20,5,1,1,0,0,1,1,0,1,Enrolled
152.0,136.3,18,6,1,1,0,1,1,1,0,0,Graduate
125.0,114.9,29,11,1,1,0,0,1,0,0,0,Graduate
133.1,102.0,28,3,1,39,0,0,1,1,1,1,Dropout
120.0,111.3,19,3,3,1,0,0,1,1,1,1,Enrolled
148.0,130.9,24,0,1,39,1,0,0,1,1,0,Dropout
133.1,100.0,33,0,1,39,1,1,1,1,1,0,Dropout
115.0,112.9,19,2,1,17,0,0,0,1,1,1,Dropout
120.0,112.7,19,6,1,1,0,0,1,1,1,0,Graduate
133.1,143.0,37,8,1,39,0,0,1,0,1,0,Graduate
168.0,155.1,18,0,1,1,1,1,0,1,1,1,Graduate
130.0,127.6,29,0,1,39,0,0,1,0,1,0,Enrolled
133.1,146.6,37,7,1,39,0,0,1,1,1,0,Graduate
137.0,141.0,36,0,1,39,0,0,1,1,1,0,Dropout
123.0,120.6,19,6,2,1,0,0,1,1,1,1,Graduate
150.0,110.0,33,14,1,42,0,1,1,1,1,1,Graduate
120.0,108.6,34,5,1,42,0,0,0,1,1,0,Dropout
145.0,134.9,18,6,1,1,0,0,1,1,0,1,Graduate
120.0,120.0,20,0,1,44,0,0,1,1,0,1,Dropout
142.0,141.3,19,6,1,1,0,1,1,1,0,0,Graduate
147.0,135.6,20,6,3,1,0,0,1,1,0,1,Graduate
125.0,121.5,19,6,1,1,0,1,1,1,0,1,Graduate
126.0,125.0,19,6,4,1,0,0,1,1,0,1,Graduate
132.0,119.1,22,5,2,18,0,1,1,1,0,1,Graduate
122.0,126.6,18,6,1,1,0,0,1,1,0,1,Enrolled
123.0,116.7,18,6,1,1,0,1,1,1,0,0,Graduate
126.0,120.1,19,4,3,1,0,0,1,1,0,1,Enrolled
128.0,124.9,19,6,1,1,0,1,1,1,0,0,Graduate
100.0,114.0,31,5,1,39,1,0,0,1,0,1,Dropout
140.0,131.1,18,7,5,17,0,0,1,1,0,1,Graduate
145.0,129.3,19,3,1,1,1,1,1,1,0,0,Graduate
143.0,129.7,18,0,1,1,0,0,1,1,0,1,Graduate
132.0,120.8,19,5,1,17,0,1,1,1,0,0,Graduate
130.0,135.0,19,6,1,1,0,0,1,1,0,0,Graduate
129.0,117.8,19,4,1,1,0,1,1,1,0,0,Enrolled
124.4,130.0,30,9,1,7,0,0,1,0,0,0,Graduate
127.0,117.6,18,0,1,43,0,0,1,1,0,1,Enrolled
144.0,130.8,18,7,6,18,0,0,1,1,0,1,Graduate
121.0,111.9,21,0,5,18,0,0,1,1,0,1,Dropout
150.0,145.9,19,6,1,44,0,1,1,1,0,0,Graduate
115.0,109.1,19,6,1,17,0,1,1,1,0,1,Enrolled
125.0,120.3,19,5,5,1,0,0,1,1,0,1,Enrolled
117.0,113.5,19,6,1,17,0,0,1,1,0,1,Dropout
121.0,135.4,19,6,2,1,0,1,1,1,0,1,Graduate
140.0,130.2,39,4,1,39,0,1,1,0,0,0,Graduate
129.0,136.4,18,6,2,1,0,0,1,1,0,1,Enrolled
130.0,126.9,20,0,1,17,0,0,1,1,0,1,Dropout
131.0,119.8,19,5,5,17,0,0,1,1,0,1,Graduate
137.0,124.4,18,5,3,17,0,0,1,1,0,1,Enrolled
150.0,120.0,34,6,1,39,1,0,0,1,0,0,Enrolled
117.0,111.8,22,3,2,1,0,0,1,1,0,0,Enrolled
133.1,130.0,24,6,1,39,0,0,1,1,0,1,Graduate
130.0,138.0,34,12,1,43,0,0,1,1,0,0,Graduate
110.0,114.6,46,0,1,39,0,0,1,0,0,1,Dropout
140.0,108.0,50,3,2,39,0,0,1,1,0,0,Enrolled
140.0,140.0,37,0,1,39,0,0,0,0,0,0,Dropout
148.0,134.7,18,6,2,1,0,0,1,1,0,1,Graduate
130.0,110.0,25,3,1,39,0,1,1,1,0,0,Enrolled
140.0,104.8,46,19,1,39,0,0,1,1,0,0,Graduate
160.0,126.5,30,6,1,39,0,1,1,1,0,0,Graduate
130.0,118.1,37,0,1,1,1,0,0,0,0,0,Dropout
120.0,119.9,50,2,1,39,0,0,1,0,0,0,Enrolled
160.0,160.0,20,6,1,44,0,0,1,1,0,1,Graduate
133.1,100.5,39,1,2,39,0,0,1,1,0,0,Dropout
133.1,110.0,53,0,1,39,0,0,0,1,0,0,Dropout
100.0,100.0,54,13,1,42,0,0,1,1,0,1,Dropout
140.0,140.0,19,4,1,44,0,0,1,1,0,1,Graduate
109.0,109.0,20,0,2,18,0,0,0,1,0,1,Dropout
130.0,120.9,18,6,3,1,1,0,1,1,0,1,Graduate
130.0,125.8,21,11,1,53,1,0,1,1,0,0,Graduate
164.0,161.2,18,6,3,18,0,0,1,1,0,1,Graduate
125.0,122.0,19,0,1,1,1,0,1,1,0,1,Dropout
137.0,127.9,18,5,1,17,0,1,1,1,0,1,Dropout
133.0,135.8,19,6,1,1,0,0,1,1,0,1,Graduate
163.0,149.7,18,0,1,1,0,1,1,1,0,1,Dropout
160.0,137.3,19,5,2,1,0,0,1,1,0,1,Graduate
133.1,106.0,48,5,1,43,0,0,1,0,0,1,Enrolled
120.0,110.0,34,4,1,43,1,0,1,1,0,0,Graduate
140.0,146.4,18,5,1,1,0,0,1,1,0,0,Graduate
140.0,121.0,50,6,1,39,0,0,1,0,0,0,Graduate
140.0,125.2,41,21,1,43,1,0,1,1,0,0,Graduate
115.0,119.6,22,5,2,17,0,1,1,1,0,1,Dropout
140.0,142.8,43,5,1,39,0,0,1,1,0,0,Graduate
133.1,123.5,50,0,1,39,0,0,1,0,0,0,Dropout
133.1,100.0,60,6,1,39,0,0,1,1,0,0,Graduate
110.0,140.0,41,4,1,39,0,0,1,1,0,0,Enrolled
133.1,150.3,47,5,1,39,0,0,1,0,0,0,Graduate
116.0,128.2,22,17,1,1,0,0,1,1,0,0,Graduate
110.0,114.3,41,0,1,39,0,0,1,1,0,0,Dropout
140.0,117.3,28,6,1,43,0,0,1,0,0,0,Enrolled
120.0,120.0,32,13,1,42,0,0,1,1,0,0,Graduate
133.1,110.7,50,0,1,39,0,0,1,0,0,1,Dropout
160.0,118.0,53,15,1,51,0,0,1,1,0,0,Enrolled
133.1,169.2,54,0,1,39,1,0,0,1,0,0,Dropout
120.0,106.8,49,5,1,39,0,0,1,0,0,0,Enrolled
133.1,100.0,34,11,1,42,0,0,1,1,0,0,Dropout
133.1,144.5,45,4,1,39,0,0,1,0,0,0,Dropout
133.1,134.5,47,5,1,39,0,1,1,0,0,0,Graduate
122.0,114.3,22,8,1,43,0,0,1,1,0,1,Enrolled
133.1,113.4,33,1,1,39,0,0,1,0,0,0,Dropout
140.0,128.0,43,6,1,39,0,1,1,0,0,0,Graduate
120.0,120.0,54,13,1,7,0,0,1,1,0,0,Graduate
130.0,147.5,39,11,1,39,0,0,1,0,0,0,Graduate
120.0,120.7,39,5,1,39,0,0,1,0,0,0,Graduate
153.0,153.7,18,6,1,1,0,1,1,1,0,0,Graduate
131.0,121.9,19,6,1,17,0,1,1,1,0,0,Graduate
126.0,119.4,18,6,4,17,0,1,1,1,0,1,Graduate
110.0,157.8,44,8,1,39,0,0,1,0,0,0,Graduate
150.0,154.0,27,0,1,39,0,0,1,0,0,0,Dropout
131.0,135.9,18,6,2,1,0,1,1,1,0,1,Graduate
130.0,130.0,45,9,1,43,0,0,1,0,0,0,Dropout
122.0,118.9,20,6,4,17,0,0,1,1,0,1,Graduate
151.0,152.4,40,6,1,1,0,0,1,0,0,0,Graduate
120.0,147.8,40,4,1,39,0,0,1,0,0,0,Enrolled
136.0,100.0,18,7,1,43,0,0,1,1,0,0,Graduate
140.0,129.0,21,7,6,18,0,0,1,1,0,1,Graduate
131.0,148.9,20,0,2,17,0,0,1,1,0,1,Graduate
120.0,120.0,36,11,1,43,0,0,1,0,0,0,Enrolled
170.0,170.0,27,0,1,7,0,0,1,0,0,0,Dropout
100.0,130.0,32,7,1,39,0,0,1,1,0,0,Graduate
116.0,119.2,18,6,1,17,0,1,1,1,0,1,Graduate
133.1,129.0,37,4,1,39,0,0,1,0,0,0,Dropout
136.0,132.5,19,6,1,17,0,0,1,1,0,1,Graduate
160.0,115.0,41,6,2,39,0,1,1,0,0,0,Graduate
140.0,128.0,18,6,4,1,0,1,1,1,0,0,Graduate
130.0,125.1,21,8,1,43,0,0,1,1,0,0,Graduate
140.0,140.0,23,5,1,44,1,0,0,1,0,1,Dropout
123.0,120.9,18,0,2,17,0,0,1,1,0,1,Dropout
143.0,135.3,18,8,6,1,0,0,1,1,0,1,Graduate
133.1,125.2,21,0,4,43,0,0,1,1,0,0,Dropout
136.0,135.7,19,6,2,1,0,0,1,1,0,1,Graduate
133.1,110.0,47,0,2,39,0,0,1,1,0,0,Dropout
133.1,119.0,48,6,1,39,0,1,1,0,0,0,Enrolled
110.0,110.0,39,12,1,7,0,0,1,0,0,0,Graduate
118.0,115.2,19,6,1,1,0,0,1,1,0,1,Graduate
110.0,112.9,38,14,1,43,0,0,1,0,0,0,Dropout
133.1,119.4,27,0,1,39,1,0,0,1,0,0,Dropout
162.0,152.9,18,0,1,1,0,1,1,1,0,1,Graduate
155.0,117.5,34,4,1,39,0,0,1,0,0,0,Enrolled
133.1,98.5,48,6,1,39,0,0,1,1,0,0,Dropout
150.0,108.0,25,1,1,39,0,0,1,1,0,0,Dropout
133.1,120.0,32,7,1,39,0,1,1,1,0,0,Graduate
154.0,150.2,18,6,1,1,0,1,1,1,0,0,Graduate
140.0,139.2,20,6,1,44,1,0,1,0,0,0,Graduate
158.0,130.0,20,4,1,1,0,0,1,1,0,1,Graduate
122.0,115.7,20,0,1,1,0,0,1,1,0,1,Dropout
136.0,127.0,19,1,3,1,0,0,1,1,0,1,Enrolled
133.1,118.1,39,0,1,39,0,0,1,0,0,1,Dropout
132.0,119.1,29,1,1,1,1,0,1,1,0,1,Dropout
130.0,111.9,36,0,1,39,1,0,1,0,0,0,Dropout
144.0,130.5,18,7,6,1,0,0,1,1,0,1,Graduate
133.1,135.0,51,0,1,39,0,0,1,0,0,0,Dropout
133.1,130.0,23,1,1,43,1,0,1,1,0,0,Dropout
150.0,150.0,21,0,1,44,0,0,1,1,0,1,Dropout
150.0,150.2,28,4,5,43,0,0,0,1,0,1,Dropout
110.0,127.1,34,4,1,39,0,0,1,0,0,0,Enrolled
100.0,107.5,41,0,1,39,0,0,1,0,0,0,Dropout
100.0,130.0,43,5,1,39,0,1,1,0,0,0,Graduate
133.1,152.8,28,7,2,39,0,0,1,1,0,1,Enrolled
145.0,160.1,19,12,1,1,0,1,1,1,0,0,Graduate
130.0,140.0,26,6,1,39,0,0,1,1,0,0,Graduate
118.0,110.7,18,7,4,1,0,0,1,1,0,1,Graduate
133.1,138.3,45,4,1,39,0,0,1,1,0,0,Dropout
150.0,150.0,19,0,1,44,0,0,1,1,0,0,Dropout
113.0,112.3,20,6,6,17,0,0,1,1,0,0,Graduate
136.0,122.0,18,6,6,1,0,0,1,1,0,0,Graduate
140.0,141.7,27,3,1,39,0,0,1,1,0,1,Dropout
131.0,118.4,20,6,1,1,0,0,1,1,0,0,Graduate
138.0,128.7,18,6,3,1,0,0,1,1,0,1,Graduate
100.0,100.0,35,5,2,39,0,0,1,1,0,0,Enrolled
140.0,100.8,26,0,1,39,0,0,1,1,0,0,Dropout
120.0,125.5,39,6,1,39,0,1,1,1,0,1,Graduate
139.0,124.0,18,0,1,1,0,0,1,1,0,1,Graduate
130.0,130.0,36,0,1,7,0,0,1,1,0,0,Dropout
110.0,160.5,38,11,1,39,0,0,1,0,0,0,Graduate
133.1,100.0,45,3,1,39,0,0,1,1,0,0,Dropout
133.1,103.0,62,6,1,39,0,0,1,1,0,0,Graduate
133.1,103.0,20,4,1,1,0,1,1,1,0,1,Graduate
139.0,131.5,18,7,1,1,0,0,1,1,0,1,Graduate
134.0,121.4,18,2,3,18,0,0,1,1,0,0,Dropout
160.0,137.3,23,5,1,1,0,0,1,0,0,0,Graduate
124.0,138.4,19,6,1,1,1,1,1,1,0,1,Dropout
137.0,131.1,19,5,1,17,1,1,1,1,0,1,Graduate
157.0,100.0,18,7,1,42,0,0,1,1,0,0,Graduate
138.0,133.0,18,0,4,17,0,0,1,1,0,1,Enrolled
100.0,100.0,41,4,2,39,0,0,1,0,0,0,Graduate
130.0,159.0,51,5,1,39,0,1,1,1,0,0,Graduate
133.1,120.6,24,10,2,43,0,0,1,1,0,1,Graduate
120.0,134.0,25,1,1,39,0,0,1,0,0,0,Dropout
150.0,139.4,18,3,1,5,0,0,1,1,0,0,Enrolled
128.0,116.5,20,4,6,16,0,0,1,1,0,1,Graduate
124.0,113.9,19,0,1,1,0,0,1,1,0,1,Dropout
130.0,130.0,41,10,1,43,0,0,1,0,0,0,Graduate
132.0,129.9,19,6,2,1,0,1,1,1,0,1,Graduate
133.1,133.7,28,14,1,42,0,0,1,1,0,0,Dropout
129.0,124.8,21,6,3,1,0,0,1,1,0,1,Graduate
135.0,133.6,22,4,1,1,0,0,0,1,0,1,Dropout
138.0,133.5,18,6,4,17,0,0,0,1,0,1,Graduate
135.0,128.0,19,6,1,1,0,1,1,1,0,1,Graduate
131.0,127.2,19,7,6,17,0,1,1,1,0,1,Graduate
150.0,150.0,25,6,1,7,1,0,0,1,0,0,Graduate
133.0,127.8,18,6,4,42,0,1,1,1,0,1,Graduate
135.0,125.2,19,6,1,17,0,0,1,1,0,1,Graduate
118.0,110.0,20,4,2,43,0,0,1,1,0,1,Enrolled
100.0,100.0,46,6,1,39,0,0,1,0,0,0,Graduate
158.0,151.4,19,12,1,17,0,0,0,1,0,1,Graduate
137.0,125.1,18,4,2,1,0,0,1,1,0,1,Enrolled
172.0,163.3,18,6,1,1,0,1,1,1,0,1,Graduate
123.0,118.0,19,7,1,18,0,1,1,1,0,1,Graduate
144.0,140.2,20,0,2,1,0,0,1,1,0,1,Dropout
140.0,128.5,38,5,1,39,0,1,1,0,0,0,Graduate
136.0,131.5,18,6,1,17,0,0,1,1,0,1,Graduate
137.0,132.6,18,7,5,17,0,1,1,1,0,1,Graduate
128.0,122.1,18,5,1,17,0,0,1,1,0,1,Graduate
120.0,112.0,20,4,1,17,0,0,1,1,0,0,Enrolled
130.0,133.0,19,6,1,1,0,0,1,1,0,1,Graduate
138.0,127.0,37,0,1,39,0,0,0,0,0,0,Dropout
148.0,130.0,24,7,1,39,0,0,1,1,0,0,Enrolled
139.0,136.4,19,7,2,1,0,0,1,1,0,1,Graduate
136.0,129.0,19,6,3,1,0,1,1,1,0,1,Dropout
126.0,119.0,19,7,3,17,0,1,1,1,0,1,Dropout
135.0,128.0,18,5,1,17,1,1,1,1,0,1,Graduate
122.0,117.1,18,7,4,1,0,1,1,1,0,1,Graduate
137.0,136.3,18,4,4,1,0,0,1,1,0,0,Graduate
127.0,124.6,19,2,5,17,0,1,1,1,0,1,Enrolled
137.0,130.7,18,5,1,1,0,0,1,1,0,1,Dropout
125.0,115.2,20,7,4,1,0,0,1,1,0,1,Graduate
141.0,130.2,20,6,1,17,0,0,1,1,0,1,Graduate
132.0,128.5,18,5,1,1,0,0,1,1,0,0,Dropout
133.1,95.0,20,6,1,16,0,0,1,1,0,1,Graduate
132.0,119.4,18,6,1,17,0,1,1,1,0,1,Graduate
142.0,123.5,19,0,6,1,0,0,1,1,0,1,Dropout
136.0,133.9,18,7,4,1,0,0,1,1,0,1,Graduate
150.0,145.2,20,11,1,53,0,0,1,1,0,1,Graduate
130.0,118.8,18,7,1,1,0,0,1,1,0,0,Graduate
136.0,123.4,19,5,2,16,0,1,1,1,0,1,Graduate
138.0,123.0,19,5,6,17,0,0,1,1,0,1,Graduate
131.0,118.4,19,3,1,17,0,0,1,1,0,0,Graduate
147.0,131.6,18,6,1,1,0,0,1,1,0,0,Graduate
140.0,122.3,19,4,1,17,0,0,1,1,0,1,Dropout
